country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",11-03-2026 15:00,14.675886,77.593027,NH3,6,6,6
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",11-03-2026 15:00,16.711754,81.092095,NH3,NA,NA,NA
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",11-03-2026 15:00,16.711754,81.092095,SO2,NA,NA,NA
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",11-03-2026 15:00,16.316553,80.413302,NO2,NA,NA,NA
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",11-03-2026 15:00,16.316553,80.413302,NH3,NA,NA,NA
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",11-03-2026 15:00,16.316553,80.413302,CO,4,12,8
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",11-03-2026 15:00,16.186555,81.13219,SO2,NA,NA,NA
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",11-03-2026 15:00,13.67,79.35,NH3,2,4,3
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",11-03-2026 15:00,13.615387,79.40923,PM2.5,36,75,51
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",11-03-2026 15:00,13.615387,79.40923,NO2,23,34,28
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-03-2026 15:00,16.536107,80.594233,PM2.5,NA,NA,NA
India,Assam,Guwahati,"IITG, Guwahati - PCBA",11-03-2026 15:00,26.2028636,91.70046436,PM10,NA,NA,NA
India,Assam,Guwahati,"IITG, Guwahati - PCBA",11-03-2026 15:00,26.2028636,91.70046436,NO2,1,17,4
India,Assam,Guwahati,"IITG, Guwahati - PCBA",11-03-2026 15:00,26.2028636,91.70046436,OZONE,1,69,35
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",11-03-2026 15:00,26.10887,91.589544,PM10,40,136,79
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",11-03-2026 15:00,26.1875,91.744194,PM2.5,75,493,208
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",11-03-2026 15:00,26.446912,91.439057,PM2.5,93,191,121
India,Assam,Silchar,"Tarapur, Silchar - PCBA",11-03-2026 15:00,24.82827,92.79525,PM10,47,64,54
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",11-03-2026 15:00,26.146529,87.454184,SO2,15,75,37
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",11-03-2026 15:00,25.7808257,84.7446768,SO2,20,22,20
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",11-03-2026 15:00,25.697189,85.2459,NH3,13,19,16
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",11-03-2026 15:00,25.560083,87.553265,PM10,40,102,71
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",11-03-2026 15:00,16.5150833,80.5181667,NO2,8,15,10
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",11-03-2026 15:00,26.2271665,84.3570427,PM10,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",11-03-2026 15:00,26.2271665,84.3570427,NO2,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",11-03-2026 15:00,26.2271665,84.3570427,NH3,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",11-03-2026 15:00,30.735567,76.775714,NH3,13,27,18
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",11-03-2026 15:00,30.735567,76.775714,OZONE,7,119,58
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",11-03-2026 15:00,30.751462,76.762879,NO2,1,31,14
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",11-03-2026 15:00,30.751462,76.762879,OZONE,1,86,39
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",11-03-2026 15:00,21.194815,81.31477,OZONE,1,22,14
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",11-03-2026 15:00,21.185571,81.343175,NO2,10,11,11
India,Bihar,Patna,"Samanpura, Patna - BSPCB",11-03-2026 15:00,25.596727,85.085624,OZONE,35,103,81
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",11-03-2026 15:00,25.366336,87.117468,PM2.5,72,140,89
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",11-03-2026 15:00,25.366336,87.117468,SO2,14,17,16
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",11-03-2026 15:00,25.0328,85.41948,NO2,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",11-03-2026 15:00,25.0328,85.41948,CO,32,47,40
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",11-03-2026 15:00,25.892357,86.590325,SO2,17,21,18
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",11-03-2026 15:00,25.859655,85.77944,PM2.5,38,379,185
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",11-03-2026 15:00,25.859655,85.77944,PM10,38,326,135
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",11-03-2026 15:00,22.1910172,83.5197009,PM10,86,195,114
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",11-03-2026 15:00,22.1910172,83.5197009,OZONE,8,190,190
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",11-03-2026 15:00,21.219665,81.630094,PM2.5,14,68,44
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",11-03-2026 15:00,21.237755,81.705301,CO,20,44,32
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",11-03-2026 15:00,21.371751,81.664929,SO2,4,66,21
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",11-03-2026 15:00,22.368195,82.746431,PM10,69,126,91
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",11-03-2026 15:00,22.368195,82.746431,NO2,13,39,20
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",11-03-2026 15:00,22.368195,82.746431,OZONE,6,20,16
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",11-03-2026 15:00,22.348441,82.549611,PM10,NA,NA,NA
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",11-03-2026 15:00,22.12665,83.483212,NH3,2,2,2
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",11-03-2026 15:00,22.12665,83.483212,CO,24,72,43
India,Delhi,Delhi,"Alipur, Delhi - DPCC",11-03-2026 15:00,28.815329,77.15301,PM10,134,492,296
India,Delhi,Delhi,"Alipur, Delhi - DPCC",11-03-2026 15:00,28.815329,77.15301,NH3,12,18,15
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",11-03-2026 15:00,28.647622,77.315809,SO2,4,52,28
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",11-03-2026 15:00,28.647622,77.315809,CO,21,122,94
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",11-03-2026 15:00,25.592539,85.227158,PM2.5,19,48,31
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",11-03-2026 15:00,25.592539,85.227158,SO2,1,7,5
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",11-03-2026 15:00,25.599486,85.113666,PM2.5,92,180,138
India,Bihar,Patna,"Samanpura, Patna - BSPCB",11-03-2026 15:00,25.596727,85.085624,PM2.5,81,208,134
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",11-03-2026 15:00,24.952822,84.002396,NO2,1,3,2
India,Bihar,Patna,"Muradpur, Patna - BSPCB",11-03-2026 15:00,25.619651,85.147382,NO2,10,12,11
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",11-03-2026 15:00,28.674045,77.131023,SO2,31,79,53
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",11-03-2026 15:00,28.674045,77.131023,OZONE,3,56,33
India,Delhi,Delhi,"Pusa, Delhi - DPCC",11-03-2026 15:00,28.639652,77.146275,SO2,7,21,14
India,Delhi,Delhi,"Pusa, Delhi - IMD",11-03-2026 15:00,28.63611,77.173332,NO2,44,266,156
India,Delhi,Delhi,"Pusa, Delhi - IMD",11-03-2026 15:00,28.63611,77.173332,CO,73,138,97
India,Delhi,Delhi,"Pusa, Delhi - IMD",11-03-2026 15:00,28.63611,77.173332,OZONE,46,319,319
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",11-03-2026 15:00,28.563262,77.186937,PM10,147,472,244
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",11-03-2026 15:00,28.563262,77.186937,CO,28,128,60
India,Delhi,Delhi,"Rohini, Delhi - DPCC",11-03-2026 15:00,28.732528,77.11992,PM2.5,85,392,267
India,Delhi,Delhi,"Rohini, Delhi - DPCC",11-03-2026 15:00,28.732528,77.11992,PM10,116,500,325
India,Delhi,Delhi,"Rohini, Delhi - DPCC",11-03-2026 15:00,28.732528,77.11992,NO2,18,119,58
India,Delhi,Delhi,"Rohini, Delhi - DPCC",11-03-2026 15:00,28.732528,77.11992,SO2,8,38,19
India,Delhi,Delhi,"Rohini, Delhi - DPCC",11-03-2026 15:00,28.732528,77.11992,CO,2,126,32
India,Delhi,Delhi,"Bawana, Delhi - DPCC",11-03-2026 15:00,28.7762,77.051074,CO,30,117,55
India,Delhi,Delhi,"Bawana, Delhi - DPCC",11-03-2026 15:00,28.7762,77.051074,OZONE,3,80,33
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",11-03-2026 15:00,28.7256504,77.2011573,PM2.5,67,325,244
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",11-03-2026 15:00,28.7256504,77.2011573,NO2,34,128,68
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",11-03-2026 15:00,28.7256504,77.2011573,CO,18,107,54
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",11-03-2026 15:00,28.5512005,77.2735737,OZONE,20,78,50
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",11-03-2026 15:00,28.594169,77.1251,NO2,19,161,87
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",11-03-2026 15:00,28.594169,77.1251,OZONE,1,56,36
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",11-03-2026 15:00,28.656756,77.227234,CO,34,143,68
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",11-03-2026 15:00,28.615828,77.271992,OZONE,3,120,62
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",11-03-2026 15:00,28.5627763,77.1180053,NO2,2,7,4
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",11-03-2026 15:00,28.493624,77.201159,NO2,1,1,1
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",11-03-2026 15:00,28.6811736,77.3025234,NH3,5,22,13
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",11-03-2026 15:00,28.54246,77.191651,PM2.5,75,312,190
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",11-03-2026 15:00,28.54246,77.191651,CO,28,104,62
India,Delhi,Delhi,"ITO, Delhi - CPCB",11-03-2026 15:00,28.628624,77.24106,OZONE,16,52,34
India,Delhi,Delhi,"JNU, Delhi - DPCC",11-03-2026 15:00,28.540721,77.168544,PM2.5,95,315,216
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",11-03-2026 15:00,28.60909,77.0325413,OZONE,13,41,30
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",11-03-2026 15:00,28.594004,76.909423,NO2,2,106,50
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",11-03-2026 15:00,28.594004,76.909423,SO2,78,85,82
India,Delhi,Delhi,"Narela, Delhi - DPCC",11-03-2026 15:00,28.822836,77.101981,SO2,6,46,20
India,Delhi,Delhi,"Narela, Delhi - DPCC",11-03-2026 15:00,28.822836,77.101981,CO,12,88,40
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",11-03-2026 15:00,28.56789,77.250515,PM2.5,68,390,252
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",11-03-2026 15:00,28.56789,77.250515,NH3,25,30,27
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",11-03-2026 15:00,28.6514781,77.1473105,OZONE,1,41,29
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",11-03-2026 15:00,28.5504249,77.2159377,PM2.5,72,341,240
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",11-03-2026 15:00,28.5504249,77.2159377,CO,19,110,70
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",11-03-2026 15:00,28.710508,77.249485,SO2,39,90,55
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",11-03-2026 15:00,28.531346,77.190156,SO2,1,8,5
India,Delhi,Delhi,"DTU, Delhi - CPCB",11-03-2026 15:00,28.7500499,77.1112615,PM10,81,215,148
India,Delhi,Delhi,"DTU, Delhi - CPCB",11-03-2026 15:00,28.7500499,77.1112615,NO2,39,48,46
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",11-03-2026 15:00,28.498571,77.26484,NH3,7,13,10
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",11-03-2026 15:00,28.5710274,77.0719006,NH3,17,29,20
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",11-03-2026 15:00,28.6573814,77.1585447,PM10,123,322,188
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",11-03-2026 15:00,28.6573814,77.1585447,NO2,37,191,110
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",11-03-2026 15:00,28.6573814,77.1585447,OZONE,13,163,163
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",11-03-2026 15:00,28.623763,77.287209,NH3,8,13,10
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",11-03-2026 15:00,28.58028,77.233829,OZONE,1,227,104
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",11-03-2026 15:00,28.611281,77.237738,NO2,39,200,104
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",11-03-2026 15:00,28.73282,77.170633,PM10,131,395,240
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",11-03-2026 15:00,28.73282,77.170633,NH3,1,20,9
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",11-03-2026 15:00,28.73282,77.170633,SO2,46,73,54
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",11-03-2026 15:00,29.503664,75.467934,CO,25,38,30
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",11-03-2026 15:00,29.503664,75.467934,OZONE,69,116,102
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",11-03-2026 15:00,28.422681,77.148944,PM10,118,249,172
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",11-03-2026 15:00,28.4227,77.0667,CO,7,102,42
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",11-03-2026 15:00,28.4275,77.1465,OZONE,NA,NA,NA
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",11-03-2026 15:00,28.4501238,77.0263051,PM2.5,219,493,342
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",11-03-2026 15:00,28.4501238,77.0263051,PM10,120,442,230
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",11-03-2026 15:00,28.4501238,77.0263051,SO2,2,8,5
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",11-03-2026 15:00,29.14056,75.744941,NO2,26,27,27
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",11-03-2026 15:00,29.14056,75.744941,SO2,8,14,11
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",11-03-2026 15:00,20.362421,72.918013,NO2,NA,NA,NA
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",11-03-2026 15:00,20.362421,72.918013,NH3,NA,NA,NA
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",11-03-2026 15:00,20.362421,72.918013,SO2,NA,NA,NA
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",11-03-2026 15:00,30.379589,76.778328,CO,22,48,28
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",11-03-2026 15:00,28.6701,76.9254,NH3,12,13,13
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",11-03-2026 15:00,28.6701,76.9254,SO2,6,7,7
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",11-03-2026 15:00,28.3419248,77.319699,CO,15,101,35
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",11-03-2026 15:00,28.3419248,77.319699,OZONE,6,6,6
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",11-03-2026 15:00,28.806223,76.141105,PM2.5,64,488,156
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",11-03-2026 15:00,28.806223,76.141105,PM10,55,448,122
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",11-03-2026 15:00,28.806223,76.141105,OZONE,3,18,9
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",11-03-2026 15:00,28.593883,76.270653,CO,6,25,14
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",11-03-2026 15:00,28.2068,76.7997,PM2.5,63,301,176
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",11-03-2026 15:00,28.39072,77.30059,NH3,11,12,11
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",11-03-2026 15:00,28.39072,77.30059,OZONE,26,33,30
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",11-03-2026 15:00,28.4417,77.3217,OZONE,5,40,30
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",11-03-2026 15:00,28.672342,77.31526,CO,36,120,46
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",11-03-2026 15:00,28.699793,77.165453,PM2.5,98,365,268
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",11-03-2026 15:00,28.699793,77.165453,PM10,159,446,322
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",11-03-2026 15:00,28.699793,77.165453,SO2,5,23,15
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",11-03-2026 15:00,28.699793,77.165453,OZONE,3,138,72
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",11-03-2026 15:00,23.107969,72.574648,SO2,1,21,9
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",11-03-2026 15:00,22.977134,72.553024,PM10,76,240,142
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",11-03-2026 15:00,21.613267,73.010555,SO2,36,37,36
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",11-03-2026 15:00,23.163798,72.677768,PM10,95,500,212
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",11-03-2026 15:00,23.243639,72.68994,SO2,2,6,4
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",11-03-2026 15:00,23.221714,72.654328,SO2,6,16,11
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",11-03-2026 15:00,23.002657,72.591912,SO2,29,74,51
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",11-03-2026 15:00,23.020509,72.579261,NO2,13,167,74
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",11-03-2026 15:00,23.016834,72.625775,PM2.5,34,297,102
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",11-03-2026 15:00,23.041137,72.456691,CO,2,60,19
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",11-03-2026 15:00,23.023389,72.515201,NH3,2,14,6
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",11-03-2026 15:00,23.076793,72.627874,PM2.5,26,112,66
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",11-03-2026 15:00,23.076793,72.627874,NH3,1,6,2
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",11-03-2026 15:00,23.076793,72.627874,SO2,3,25,9
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",11-03-2026 15:00,23.076793,72.627874,CO,4,117,34
India,Gujarat,Surat,"Science Center, Surat - SMC",11-03-2026 15:00,21.170046,72.795405,SO2,26,46,31
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",11-03-2026 15:00,22.320153,73.216285,PM10,26,110,75
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",11-03-2026 15:00,20.362421,72.918013,PM2.5,NA,NA,NA
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",11-03-2026 15:00,29.8006,76.4155,PM2.5,92,189,130
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",11-03-2026 15:00,29.8006,76.4155,NH3,5,6,6
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",11-03-2026 15:00,29.6953,77.0027,PM2.5,41,325,234
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",11-03-2026 15:00,29.966942,76.875879,NH3,6,7,6
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",11-03-2026 15:00,29.966942,76.875879,SO2,2,13,6
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",11-03-2026 15:00,27.9002,76.9938,PM10,61,114,95
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",11-03-2026 15:00,27.9002,76.9938,NH3,12,14,13
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",11-03-2026 15:00,27.9002,76.9938,CO,57,88,75
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",11-03-2026 15:00,28.060249,76.113115,PM2.5,25,252,116
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",11-03-2026 15:00,28.060249,76.113115,PM10,21,139,82
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",11-03-2026 15:00,28.1485564,77.3320667,PM10,46,70,59
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",11-03-2026 15:00,28.1485564,77.3320667,NH3,8,9,9
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",11-03-2026 15:00,28.1485564,77.3320667,CO,12,56,37
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",11-03-2026 15:00,28.3153,76.9143,PM2.5,92,387,200
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",11-03-2026 15:00,28.3153,76.9143,PM10,85,263,125
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",11-03-2026 15:00,28.3153,76.9143,NO2,1,62,21
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",11-03-2026 15:00,28.3153,76.9143,NH3,3,13,8
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",11-03-2026 15:00,28.3153,76.9143,SO2,5,22,14
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",11-03-2026 15:00,15.459706,75.008381,SO2,6,10,8
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",11-03-2026 15:00,15.459706,75.008381,CO,10,60,11
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",11-03-2026 15:00,15.3714823,75.1160168,SO2,3,4,3
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",11-03-2026 15:00,17.336318,76.847397,NO2,11,18,15
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",11-03-2026 15:00,12.415911,75.73505,PM2.5,20,44,30
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",11-03-2026 15:00,12.88925,74.853,NH3,3,5,3
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",11-03-2026 15:00,12.21041,76.37376,PM10,42,82,57
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",11-03-2026 15:00,12.21041,76.37376,CO,8,61,22
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",11-03-2026 15:00,12.21041,76.37376,OZONE,8,74,49
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",11-03-2026 15:00,12.733409,77.298051,PM2.5,9,49,29
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",11-03-2026 15:00,12.733409,77.298051,PM10,33,68,48
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",11-03-2026 15:00,30.943887,76.801991,OZONE,56,142,114
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC",11-03-2026 15:00,34.031606,75.009712,PM2.5,12,52,34
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC",11-03-2026 15:00,34.031606,75.009712,NO2,12,36,21
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",11-03-2026 15:00,34.06313,74.96017,PM2.5,10,66,21
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",11-03-2026 15:00,16.172806,75.659694,CO,4,37,22
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",11-03-2026 15:00,12.9135218,77.5950804,PM10,104,105,104
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",11-03-2026 15:00,12.9135218,77.5950804,NH3,3,3,3
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",11-03-2026 15:00,12.9135218,77.5950804,SO2,17,22,22
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",11-03-2026 15:00,30.7057778,76.85318056,NO2,22,25,24
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",11-03-2026 15:00,30.7057778,76.85318056,SO2,13,14,14
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",11-03-2026 15:00,29.432304,76.972765,PM10,120,159,141
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",11-03-2026 15:00,29.432304,76.972765,OZONE,30,30,30
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",11-03-2026 15:00,28.52123,76.37138,SO2,NA,NA,NA
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",11-03-2026 15:00,28.52123,76.37138,OZONE,39,40,40
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",11-03-2026 15:00,29.5364,75.0158,PM10,NA,NA,NA
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",11-03-2026 15:00,30.1480566,77.2893471,PM2.5,174,327,277
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",11-03-2026 15:00,30.1480566,77.2893471,PM10,143,261,193
